Ligand SMILES	Target Name	IC50 (nM)	Curation/DataSource	PDB ID(s) of Target Chain 1
O=c1ccc(c[nH]1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	443	US Patent	5YZ0
O=C1OCCCN1c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	447	US Patent	5YZ0
O=C1OCCCN1c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	447	US Patent	5YZ0
C[C@H]1CN(C[C@@H](C)N1)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	454	US Patent	5YZ0
C[C@H]1CN(C[C@@H](C)N1)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	454	US Patent	5YZ0
C(Oc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1)C1CCOCC1	ATR Interacting Protein	461	US Patent	5YZ0
C(Oc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1)C1CCOCC1	ATR Interacting Protein	461	US Patent	5YZ0
O=c1cc(cc[nH]1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	465	US Patent	5YZ0
O=c1cc(cc[nH]1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	465	US Patent	5YZ0
CC1CCN(C1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	472	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC(CC3)NS(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	472	US Patent	5YZ0
CC1CCN(C1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	472	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC(CC3)NS(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	472	US Patent	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1cc[nH]c1)N1CCOCC1	ATR Interacting Protein	472	US Patent	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1cc[nH]c1)N1CCOCC1	ATR Interacting Protein	472	US Patent	5YZ0
COC1CCN(CC1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	475	US Patent	5YZ0
COC1CCN(CC1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	475	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1cc[nH]n1	ATR Interacting Protein	480	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1cc[nH]n1	ATR Interacting Protein	480	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1cc[nH]n1	ATR Interacting Protein	480	US Patent	5YZ0
CS(=N)(=O)CCCOc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	484	US Patent	5YZ0
O=S(=O)(c1ccccc1)n1c(cc2ccccc12)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	484	US Patent	5YZ0
CS(=N)(=O)CCCOc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	484	US Patent	5YZ0
O=S(=O)(c1ccccc1)n1c(cc2ccccc12)-c1cc(nc2c(cccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	484	US Patent	5YZ0
CCNC(=O)c1cc(cc(N)n1)-c1nc(cc(n1)N1CCOC[C@H]1C)N=S(C)(C)=O	ATR Interacting Protein	486	US Patent	5YZ0
CCNC(=O)c1cc(cc(N)n1)-c1nc(cc(n1)N1CCOC[C@H]1C)N=S(C)(C)=O	ATR Interacting Protein	486	US Patent	5YZ0
CCNC(=O)c1cc(cc(N)n1)-c1nc(cc(n1)N1CCOC[C@H]1C)N=S(C)(C)=O	ATR Interacting Protein	486	US Patent	5YZ0
OC1(CN(C1)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1)C(F)(F)F	ATR Interacting Protein	487	US Patent	5YZ0
OC1(CN(C1)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1)C(F)(F)F	ATR Interacting Protein	487	US Patent	5YZ0
CCOc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	493	US Patent	5YZ0
CCOc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	493	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	499	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	499	US Patent	5YZ0
CNc1nc2ccc(F)cc2n1-c1nc(cc(n1)-c1ccnn1C)N1CCOC[C@H]1C	ATR Interacting Protein	500	ChEMBL	5YZ0
C[C@@H]1COCCN1c1cc(nc(n1)-n1c(NCCO)nc2ccc(F)cc12)-c1ccnn1C	ATR Interacting Protein	500	ChEMBL	5YZ0
OCc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	502	US Patent	5YZ0
OCc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	502	US Patent	5YZ0
C1CN(CCO1)c1ccc2ccnc(-c3cc[nH]n3)c2n1	ATR Interacting Protein	503	US Patent	5YZ0
C1CN(CCO1)c1ccc2ccnc(-c3cc[nH]n3)c2n1	ATR Interacting Protein	503	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(C(N)=O)c2ccnc(-c3cc[nH]n3)c2n1	ATR Interacting Protein	509	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(C(N)=O)c2ccnc(-c3cc[nH]n3)c2n1	ATR Interacting Protein	509	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC4(CC3)NC(=O)NC4=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	514	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1cccc2[nH]ccc12	ATR Interacting Protein	3	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(=O)C2COC2)nc(n1)-c1cncc2[nH]ccc12	ATR Interacting Protein	3	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-n1cnc2ccc(F)cc12	ATR Interacting Protein	3	US Patent	5YZ0
C[C@@H]1COCCN1c1nc(c2[nH]nc(-c3ccn[nH]3)c2n1)C(C)(C)C#N	ATR Interacting Protein	3	ChEMBL	5YZ0
CCS(C)(=O)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1C	ATR Interacting Protein	4	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S2(=O)CCN(CC2)C(C)=O)nc(n1)-c1ccnc2[nH]ccc12	ATR Interacting Protein	4	US Patent	5YZ0
CC[S@](C)(=O)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1C	ATR Interacting Protein	4	US Patent	5YZ0
CCC(=O)N1CCS(=O)(CC1)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1C	ATR Interacting Protein	4	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(=O)C2COC2)nc(n1)-c1ccnc2[nH]ccc12	ATR Interacting Protein	4	US Patent	5YZ0
CC(C)OC(=O)N1CCS(=O)(CC1)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1C	ATR Interacting Protein	4	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(=O)C2CC2)nc(n1)-n1cnc2ccccc12	ATR Interacting Protein	4	US Patent	5YZ0
CCS(C)(=O)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1C	ATR Interacting Protein	4	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S2(=O)CCN(CC2)C(C)=O)nc(n1)-c1ccnc2[nH]ccc12	ATR Interacting Protein	4	US Patent	5YZ0
CC[S@](C)(=O)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1C	ATR Interacting Protein	4	US Patent	5YZ0
CCC(=O)N1CCS(=O)(CC1)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1C	ATR Interacting Protein	4	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(=O)C2COC2)nc(n1)-c1ccnc2[nH]ccc12	ATR Interacting Protein	4	US Patent	5YZ0
CC(C)OC(=O)N1CCS(=O)(CC1)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1C	ATR Interacting Protein	4	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(=O)C2CC2)nc(n1)-n1cnc2ccccc12	ATR Interacting Protein	4	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(nc(n1)-c1ccnc2[nH]ccc12)C1CCN(CC1)S(C)(=O)=O	ATR Interacting Protein	4	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=[S@@](C)(=O)C2CC2)nc(c1)-c1ccnc2[nH]ccc12	ATR Interacting Protein	4	US Patent	5YZ0
CCOc1cc(-c2cc(cc(N=S(C)(C)=O)n2)N2CCOC[C@@H]2C)c2cc[nH]c2n1	ATR Interacting Protein	4	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(c1)-c1cc(F)cc2[nH]ccc12	ATR Interacting Protein	4	US Patent	5YZ0
CCS(C)(=O)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1C	ATR Interacting Protein	4	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S2(=O)CCN(CC2)C(C)=O)nc(n1)-c1ccnc2[nH]ccc12	ATR Interacting Protein	4	US Patent	5YZ0
CC[S@](C)(=O)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1C	ATR Interacting Protein	4	US Patent	5YZ0
CCC(=O)N1CCS(=O)(CC1)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1C	ATR Interacting Protein	4	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(=O)C2CCC2)nc(n1)-c1ccnc2[nH]ccc12	ATR Interacting Protein	4	US Patent	5YZ0
CC(C)OC(=O)N1CCS(=O)(CC1)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1C	ATR Interacting Protein	4	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(=O)C2CC2)nc(n1)-n1cnc2ccccc12	ATR Interacting Protein	4	US Patent	5YZ0
C[C@@H]1COC[C@H]2COc3c(nc(nc3C3(CC3)S(C)(=N)=O)-c3ccnc4[nH]ccc34)N12	ATR Interacting Protein	4	ChEMBL	5YZ0
C[C@@H]1COCCN1c1cc(C2CCSCC2)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	4.06	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(C2CCSCC2)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	4.06	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(-c2cc(C)no2)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	4.74	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(-c2cc(C)no2)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	4.74	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N2CCN(CC2)S(C)(=O)=O)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	4.9	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N2CCN(CC2)S(C)(=O)=O)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	4.9	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S2(=O)CCCC2)nc(n1)-c1ccnc2[nH]ccc12	ATR Interacting Protein	5	US Patent	5YZ0
COCC(=O)N1CCS(=O)(CC1)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1C	ATR Interacting Protein	5	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1cncc2[nH]ccc12	ATR Interacting Protein	5	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S2(=O)CCCC2)nc(n1)-c1ccnc2[nH]ccc12	ATR Interacting Protein	5	US Patent	5YZ0
COCC(=O)N1CCS(=O)(CC1)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1C	ATR Interacting Protein	5	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1cncc2[nH]ccc12	ATR Interacting Protein	5	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCCN(C)S1(=O)=O	ATR Interacting Protein	5	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(nc(n1)-c1ccnc2[nH]ccc12)C1CCN(CC1)S(=O)(=O)C1CC1	ATR Interacting Protein	5	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(c1)-n1c(nc2ccccc12)C(F)F	ATR Interacting Protein	5	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(c1)-n1c(CF)nc2ccccc12	ATR Interacting Protein	5	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S2(=O)CCCC2)nc(n1)-c1ccnc2[nH]ccc12	ATR Interacting Protein	5	US Patent	5YZ0
COCC(=O)N1CCS(=O)(CC1)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1C	ATR Interacting Protein	5	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1cncc2[nH]ccc12	ATR Interacting Protein	5	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(-c2cncn2C)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	5.17	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC4(CC3)NC(=O)NC4=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	514	US Patent	5YZ0
C(Oc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1)c1ccccc1	ATR Interacting Protein	514	US Patent	5YZ0
C(Oc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1)c1ccccc1	ATR Interacting Protein	514	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC(O)CC3)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	518	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC(O)CC3)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	518	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=[S@](C)(=O)C2CC2)nc(n1)-c1ccnc(N)c1	ATR Interacting Protein	525	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=[S@](C)(=O)C2CC2)nc(n1)-c1ccnc(N)c1	ATR Interacting Protein	525	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=[S@@](C)(=O)C2CC2)nc(n1)-c1ccnc(N)c1	ATR Interacting Protein	525	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(-c2cccc(c2)C(C)(C)O)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	530	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(-c2cccc(c2)C(C)(C)O)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	530	US Patent	5YZ0
CS(=N)(=O)CCCOc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	533	US Patent	5YZ0
CS(=N)(=O)CCCOc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	533	US Patent	5YZ0
N#Cc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	536	US Patent	5YZ0
N#Cc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	536	US Patent	5YZ0
COP(O)(=O)c1ccc(cc1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	539	US Patent	5YZ0
COP(O)(=O)c1ccc(cc1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	539	US Patent	5YZ0
C1CN(CCO1)c1cc(Sc2ccccc2)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	542	US Patent	5YZ0
C1CN(CCO1)c1cc(Sc2ccccc2)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	542	US Patent	5YZ0
COc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	543	US Patent	5YZ0
COc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	543	US Patent	5YZ0
C1CN(CCO1)c1cc(-c2ccc[nH]2)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	547	US Patent	5YZ0
C1CN(CCO1)c1cc(-c2ccc[nH]2)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	547	US Patent	5YZ0
FC(F)c1cncc(c1)-c1ccc2ncc3nnc(C4=CCOCC4)n3c2c1	ATR Interacting Protein	551	ChEMBL	5YZ0
C[C@@H]1Cc2ncnc([C@H]3C[C@@H]4CC[C@H](C3)N4S(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	555	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3C[C@H]4CC[C@H](C3)N4S(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	555	US Patent	5YZ0
C[C@@H]1Cc2ncnc([C@@H]3CCCN(C)C3)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	561	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCCN(C)C3)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	561	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC(C)(O)CC3)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	584	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC(C)(O)CC3)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	584	US Patent	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1cc[nH]c1)N1CCOCC1	ATR Interacting Protein	589	US Patent	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1cc[nH]c1)N1CCOCC1	ATR Interacting Protein	589	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1ccnc(N)n1	ATR Interacting Protein	594	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1ccnc(N)n1	ATR Interacting Protein	594	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1ccnc(N)n1	ATR Interacting Protein	594	US Patent	5YZ0
C1N(Cc2ccccc12)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	602	US Patent	5YZ0
C1N(Cc2ccccc12)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	602	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC(CC3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	615	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC(CC3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	615	US Patent	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1ccn[nH]1)N1[C@@H](C)COC[C@H]1C	ATR Interacting Protein	615	US Patent	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1ccn[nH]1)N1[C@@H](C)COC[C@H]1C	ATR Interacting Protein	615	US Patent	5YZ0
CC(C)(C)NC(=O)c1cncc(c1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	618	US Patent	5YZ0
CC(C)(C)NC(=O)c1cncc(c1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	618	US Patent	5YZ0
CN1CCN(CC1)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	632	US Patent	5YZ0
CN1CCN(CC1)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	632	US Patent	5YZ0
C1OC[C@@H]2CN(C[C@H]12)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	649	US Patent	5YZ0
C1OC[C@@H]2CN(C[C@H]12)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	649	US Patent	5YZ0
Oc1ccc(cn1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	663	US Patent	5YZ0
Oc1ccc(cn1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	663	US Patent	5YZ0
C(Oc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1)C1CCOCC1	ATR Interacting Protein	675	US Patent	5YZ0
C(Oc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1)C1CCOCC1	ATR Interacting Protein	675	US Patent	5YZ0
Clc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	707	US Patent	5YZ0
Clc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	707	US Patent	5YZ0
CNC(=O)C1CCN(CC1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	708	US Patent	5YZ0
CNC(=O)C1CCN(CC1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	708	US Patent	5YZ0
C1CN(CCO1)c1ccc2ccnc(-c3cc[nH]n3)c2n1	ATR Interacting Protein	709	US Patent	5YZ0
C1CN(CCO1)c1ccc2ccnc(-c3cc[nH]n3)c2n1	ATR Interacting Protein	709	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC[C@H](C3)NS(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	715	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC[C@H](C3)NS(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	715	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CC(C3)NS(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	722	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CC(C3)NS(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	722	US Patent	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1ccn[nH]1)N1[C@H](C)COC[C@H]1C	ATR Interacting Protein	730	US Patent	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1ccn[nH]1)N1[C@H](C)COC[C@H]1C	ATR Interacting Protein	730	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(OCCNC(=O)OC(C)(C)C)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	751	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(OCCNC(=O)OC(C)(C)C)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	751	US Patent	5YZ0
COC1(C)CN(C1)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	763	US Patent	5YZ0
COC1(C)CN(C1)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	763	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1cc(C)nc2[nH]ccc12	ATR Interacting Protein	773	US Patent	5YZ0
CCOc1cc(N2Cc3c(C[C@H]2C)ncnc3C2CCN(CC2)S(C)(=O)=O)c2cc[nH]c2n1	ATR Interacting Protein	773	US Patent	5YZ0
FC(F)c1cncc(c1)-c1ccc2ncc3nnc([C@@H]4[C@H]5CCC[C@@H]45)n3c2c1	ATR Interacting Protein	790	ChEMBL	5YZ0
C[C@@H]1Cc2ncnc(N3CCC(CC3)C#N)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	796	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC(CC3)C#N)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	796	US Patent	5YZ0
O=C1CCCCN1c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	802	US Patent	5YZ0
O=C1CCCCN1c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	802	US Patent	5YZ0
Cc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	816	US Patent	5YZ0
Cc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	816	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1ccnc(O)c1	ATR Interacting Protein	821	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1ccnc(O)c1	ATR Interacting Protein	821	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1ccnc(O)c1	ATR Interacting Protein	821	US Patent	5YZ0
CC1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	833	US Patent	5YZ0
CC1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	833	US Patent	5YZ0
C[C@@H]1Cc2ncnc([C@H]3CCN(C)C3)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	840	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(C)C3)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	840	US Patent	5YZ0
C1OC2C[C@@H]1N(C2)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	852	US Patent	5YZ0
C1OC2C[C@@H]1N(C2)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	852	US Patent	5YZ0
CS(=O)(=O)N1CCC(CC1)c1ncnc2C[C@H](CF)N(Cc12)c1ccnc2[nH]ccc12	ATR Interacting Protein	878	US Patent	5YZ0
CS(=O)(=O)N1CCC(CC1)c1ncnc2C[C@H](CF)N(Cc12)c1ccnc2[nH]ccc12	ATR Interacting Protein	878	US Patent	5YZ0
