Ligand SMILES	Target Name	IC50 (nM)	Curation/DataSource	PDB ID(s) of Target Chain	UniProt (TrEMBL) Primary ID of Target Chain	UniProt (TrEMBL) Secondary ID(s) of Target Chain	UniProt (TrEMBL) Alternative ID(s) of Target Chain
COc1cc(Oc2ccc3ncc(C)c(=O)n3c2)cnc1OCc1ccc(cc1)C(C)(C)C#N	Colony Stimulating?Factor?1	70	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CS(=O)(=O)Nc1ccc(NC(=O)c2ccc(o2)C#N)c(c1)N1CCCCC1	Colony Stimulating?Factor?1	71	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
FC(F)(F)c1cccc(Nc2noc3c(C(=O)Nc4cncnc4)c(Cl)ccc23)c1	Colony Stimulating?Factor?1	71	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)C1COc2cc(Cn3cnc4cc(OC)c(OC)cc34)cc(OC)c2O1	Colony Stimulating?Factor?1	72	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCc1nn(Cc2ccn(CC)n2)c2cccc(NC(=O)c3cnc4cc(ccn34)-c3cnn(C)c3)c12	Colony Stimulating?Factor?1	72.8	US Patent	"4LIQ,6T2W,4DKD"			
COc1ccc(COc2ccc(cc2OC)C(C)n2c(N)nc3cc(ccc23)-c2cnn(C)c2)cn1	Colony Stimulating?Factor?1	73	US Patent	"4LIQ,6T2W,4DKD"			
COCCOc1ccn2c(cnc2c1)-c1ccc2cccc(OCC(C)(C)CN)c2n1	Colony Stimulating?Factor?1	73	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(COc2ccc(cc2OC)C(C)n2c(N)nc3cc(ccc23)-c2cnn(C)c2)cn1	Colony Stimulating?Factor?1	73	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(COc2ccc(cc2OC)C(C)n2c(N)nc3cc(ccc23)-c2cnn(C)c2)cn1	Colony Stimulating?Factor?1	73	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(COc2ccc(cc2OC)C(C)n2c(N)nc3cc(ccc23)-c2cnn(C)c2)cn1	Colony Stimulating?Factor?1	73	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCn1cc(cn1)-c1ccc2n(cnc2c1)-c1cc(OC)c(C(=O)NC2CC2)c(OC)c1	Colony Stimulating?Factor?1	73	ChEMBL	"4LIQ,6T2W,4DKD"			
Cn1cc(cn1)-c1cc(Oc2cnc3OC[C@H](Oc3c2)c2ccc(cc2)C2CC2)ccn1	Colony Stimulating?Factor?1	73	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
Cc1cccc(Cn2nc(C3CC3)c3c(NC(=O)c4cnc5cc(Br)ccn45)cccc23)n1	Colony Stimulating?Factor?1	74.4	US Patent	"4LIQ,6T2W,4DKD"			
CC(C)(C)c1cc(NC(=O)Nc2ccc(NC(=O)c3ccc(OC4CC(C)(C)NC(C)(C)C4)cn3)cc2)no1	Colony Stimulating?Factor?1	74.7	ChEMBL	4EXP			
CONC(=O)c1cn(-c2ccc3CCCc3c2)c2nc(NCc3ccccc3)ncc2c1=O	Colony Stimulating?Factor?1	75	Curated from the literature by BindingDB	"4LIQ,6T2W,4DKD"			
COc1cc(ccc1OCc1ccc(cc1)C1CC1)C1CN(C1)C(=O)c1cc(OC[C@@H](O)CO)ccn1	Colony Stimulating?Factor?1	75	ChEMBL	4EXP			
O=C(Nc1cc(ccc1N1CCCCC1)N1CCCCC1)c1ccc(o1)C#N	Colony Stimulating?Factor?1	76	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(OCc2ccnc(N)c2)cc2sc(N[C@@H]3CCCC[C@H]3O)nc12	Colony Stimulating?Factor?1	76	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)C1COc2cc(Cc3cnn4cc(Br)cnc34)ccc2O1	Colony Stimulating?Factor?1	76	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
Cn1ccc(n1)-c1cncc(Cc2cc(F)c3OC(COc3c2)c2ccc(cc2)C(F)(F)F)c1	Colony Stimulating?Factor?1	76	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc2c(Oc3ccc(NC(=O)Nc4ccccc4)cc3)ncnc2c1	Colony Stimulating?Factor?1	76	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Cn2cnc3cc(cnc23)N2CCOCC2)cc2OCC(Oc12)c1csc(C)n1	Colony Stimulating?Factor?1	77	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCNC(=O)c1c(OC)cc(cc1OC)-n1cnc2cc(ccc12)-c1cnn(CC#N)c1	Colony Stimulating?Factor?1	77	ChEMBL	"4LIQ,6T2W,4DKD"			
CC1CCN(CC1)c1ccccc1NC(=O)c1ccc(o1)[N+]([O-])=O	Colony Stimulating?Factor?1	78	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1CCC(CC1)Oc1ccc(nc1)C(=O)Nc1ccc(NC(=O)Nc2cc(on2)C(C)(C)C)cc1	Colony Stimulating?Factor?1	78	ChEMBL	4EXP			
CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3CNC(=O)c3c3-c4cn(C)nc4CCc3c12	Colony Stimulating?Factor?1	78	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
NC(=O)c1cnc([nH]1)C(=O)Nc1ccc(CCC(O)=O)cc1C1=CCCCC1 |t:24|	Colony Stimulating?Factor?1	79	US Patent	4EXP			
CC(C)N1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc(N3CCNCC3)c(F)c2)ncc1Cl	Colony Stimulating?Factor?1	79	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CN(C)c1ccc2c(Oc3ccc(NC(=O)NCc4cccnc4)cc3)ncnc2c1	Colony Stimulating?Factor?1	79	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCc1nn(Cc2csc(n2)C(C)C)c2cccc(NC(=O)c3cnc4cc(OCCN5CCN(C)CC5)ccn34)c12	Colony Stimulating?Factor?1	79.5	US Patent	"4LIQ,6T2W,4DKD"			
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)c(OC[C@@H]5CCCN5C)c4)nc3c2)ccn1 |r|	Colony Stimulating?Factor?1	80	Curated from the literature by BindingDB	"4LIQ,6T2W,4DKD"			
Cc1ccc(Nc2c(cnc3cc(ccc23)-c2ccncc2)C(N)=O)cc1C	Colony Stimulating?Factor?1	80	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
NC(=O)c1cnc2cc(ccc2c1Nc1ccccc1)-c1ccc(cc1)S(N)(=O)=O	Colony Stimulating?Factor?1	80	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
NC(=O)c1cnc2cc(ccc2c1Nc1ccccc1)-c1ccc(cc1)C(=O)N1CCOCC1	Colony Stimulating?Factor?1	80	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Cc1ccc(Nc2c(cnc3cc(ccc23)-c2ccncc2)C(N)=O)cc1F	Colony Stimulating?Factor?1	80	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC(=O)Nc1ccc(cc1)-c1ccc2c(Nc3ccccc3)c(cnc2c1)C(N)=O	Colony Stimulating?Factor?1	80	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN1CCN(Cc2ccc(N3CCCCC3)c(NC(=O)c3ccc(o3)C#N)c2)CC1	Colony Stimulating?Factor?1	80	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN1CCN(CC1)c1ccc(NC(=O)c2ccc(o2)C#N)c(c1)N1CCOCC1	Colony Stimulating?Factor?1	80	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc2c(Nc3ccc(F)c(Cl)c3)c(cnc2cc1OCCN1CCC(O)CC1)C(N)=O	Colony Stimulating?Factor?1	80	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc2c(Oc3cnc(CC(=O)Nc4cn(C)nc4C)c(OC)c3)ccnc2c1	Colony Stimulating?Factor?1	80	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4cccc(c4)-c4cccs4)c3)cc2C(F)(F)F)CC1	Colony Stimulating?Factor?1	80	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCc1ccc(COc2ccc(cc2OC)C2CN(C2)C(=O)c2cc(OCCN3CCOCC3)ccn2)cc1	Colony Stimulating?Factor?1	80	ChEMBL	4EXP			
COc1ccc(cn1)C1COc2cc(Cn3cnc4cccnc34)cc(OC)c2O1	Colony Stimulating?Factor?1	80	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(nc1)[C@H]1COc2cc(Oc3ccc4nccc(=O)n4c3)cnc2O1	Colony Stimulating?Factor?1	80	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COC(=O)c1cccc(c1)-c1cc2c(ncnc2[nH]1)N(C)Cc1cccc(C)c1	Colony Stimulating?Factor?1	80	ChEMBL	"4LIQ,6T2W,4DKD"			
CN1CCN(CC1)c1ccc(Nc2ncc3c(n2)n(cc(C(N)=O)c3=O)C2CC3CCC2C3)cc1	Colony Stimulating?Factor?1	81	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cnc2n(Cc3ccc4OC(COc4c3)c3ccc(OC)nc3)cnc2c1	Colony Stimulating?Factor?1	81	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)C1CCc2cc(Cn3cnc4cc(cnc34)N3CCOCC3)cc(OC)c2O1	Colony Stimulating?Factor?1	81	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
Cc1cnc2ccc(Oc3ccc(OCc4ccc(F)cc4)nc3)cn2c1=O	Colony Stimulating?Factor?1	81	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)C(C)Oc1ccc(Cn2cnc3cc(cnc23)-c2ccnn2C)cc1OC	Colony Stimulating?Factor?1	82	US Patent	"4LIQ,6T2W,4DKD"			
C[C@@]12CC[C@](C)(CC(C1)(C#N)c1ccc(NC(=O)c3nc(c[nH]3)C#N)c(c1)C1=CCC(C)(C)CC1)O2	Colony Stimulating?Factor?1	82	US Patent	4EXP			
COc1ccc(cn1)C(C)Oc1ccc(Cn2cnc3cc(cnc23)-c2ccnn2C)cc1OC	Colony Stimulating?Factor?1	82	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(ccc1OCc1ccc(nc1)C(F)(F)F)C(C)n1c(N)nc2cc(cnc12)-c1cnn(C)c1	Colony Stimulating?Factor?1	82	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COC(=O)Nc1ccc(cc1)-c1c(OC2CCN(C)CC2)nc2c(cnn2c1N)-c1ccc(OC)c(OC)c1	Colony Stimulating?Factor?1	82	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(OCc2ccnc(NC(C)=O)c2)cc2sc(N[C@@H]3CCCC[C@H]3O)nc12	Colony Stimulating?Factor?1	82	ChEMBL	4EXP			
CC(C)N1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc(cc2)N2CCN(C)CC2)ncc1F	Colony Stimulating?Factor?1	82	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)CN1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc(N3CCC(CC3)N(C)C)c(F)c2)ncc1F	Colony Stimulating?Factor?1	82	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)C(C)Oc1ccc(Cn2cnc3cc(cnc23)-c2ccnn2C)cc1OC	Colony Stimulating?Factor?1	82	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)Nc1ncc(-c2ccc(Oc3ccnc(NC(C)=O)c3)c(C)n2)c(=O)[nH]1	Colony Stimulating?Factor?1	82	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCc1nn(Cc2cccc(C)n2)c2cccc(NC(=O)c3cnc4cc(OCC5CCN(C)CC5)ccn34)c12	Colony Stimulating?Factor?1	82.5	US Patent	"4LIQ,6T2W,4DKD"			
CN(C(=O)N1CCN(C)CC1)c1ccc(NC(=O)c2ccc(o2)C#N)c(c1)N1CCCCC1	Colony Stimulating?Factor?1	83	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C	Colony Stimulating?Factor?1	83	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Cn2cnc3cc(cnc23)-c2cnn(C)c2)cc2OCC(C)Oc12	Colony Stimulating?Factor?1	83	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Cn2cnc3cccnc23)cc2OCC(Oc12)c1ccc(nc1)C(F)(F)F	Colony Stimulating?Factor?1	83	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(CNC(=O)Nc2ccc(Oc3ncnc4cc(ccc34)N(C)C)cc2)cc1OC	Colony Stimulating?Factor?1	83	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C	Colony Stimulating?Factor?1	83	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN(CC1CCOCC1)c1ncnc2[nH]c(nc12)-c1ccc(CO)cc1	Colony Stimulating?Factor?1	83	ChEMBL	4EXP			
Cc1cc(C)c(\C=C2/C(=O)Nc3ccccc23)[nH]1	Colony Stimulating?Factor?1	84	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COCCOc1ccc(cn1)C1COc2cc(Cn3cnc4cc(OC)cnc34)cc(OC)c2O1	Colony Stimulating?Factor?1	84	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CN(CC1CCOCC1)c1ncnc2[nH]c(nc12)-c1ccc(CCO)cc1	Colony Stimulating?Factor?1	0.2	ChEMBL	"4LIQ,6T2W,4DKD"			
CC1CCN(CC1)c1cc(ccc1NC(=O)c1ccc(o1)C#N)C1CCNCC1	Colony Stimulating?Factor?1	0.3	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCc1ccc(cc1)-n1cc(C(=O)NOC)c(=O)c2cnc(Nc3ccc(cc3)C3CCN(C)CC3)nc12	Colony Stimulating?Factor?1	0.3	Curated from the literature by BindingDB	"4LIQ,6T2W,4DKD"			
CC1CCN(CC1)c1cc(ccc1NC(=O)c1ccc(o1)C#N)C1CCNCC1	Colony Stimulating?Factor?1	0.3	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN1CC(CN(C)C1=O)c1ccc(NC(=O)c2ncc([nH]2)C#N)c(c1)C1=CCC(C)(C)CC1	Colony Stimulating?Factor?1	0.3	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN(CC1CCOCC1)c1ncnc2[nH]c(nc12)-c1ccc(CO)cc1	Colony Stimulating?Factor?1	0.3	ChEMBL	"4LIQ,6T2W,4DKD"			
CN(Cc1ccccc1)c1ncnc2[nH]c(cc12)-c1ccc(CO)cc1	Colony Stimulating?Factor?1	0.3	ChEMBL	"4LIQ,6T2W,4DKD"			
CN(Cc1ccccc1F)c1ncnc2[nH]c(cc12)-c1ccc(CO)cc1	Colony Stimulating?Factor?1	0.3	ChEMBL	"4LIQ,6T2W,4DKD"			
CN(Cc1ccccc1O)c1ncnc2[nH]c(cc12)-c1ccc(CO)cc1	Colony Stimulating?Factor?1	0.3	ChEMBL	"4LIQ,6T2W,4DKD"			
CN(Cc1cccc(C)c1)c1ncnc2[nH]c(cc12)-c1ccc(cc1)C(O)=O	Colony Stimulating?Factor?1	0.3	ChEMBL	"4LIQ,6T2W,4DKD"			
CN(Cc1cccc(C)c1)c1ncnc2[nH]c(cc12)-c1ccc(CCC(O)=O)cc1	Colony Stimulating?Factor?1	0.3	ChEMBL	"4LIQ,6T2W,4DKD"			
CONC(=O)c1cn(-c2ccc3CCCc3c2)c2nc(Nc3ccc(cc3)C3CCN(C)CC3)ncc2c1=O	Colony Stimulating?Factor?1	0.4	Curated from the literature by BindingDB	"4LIQ,6T2W,4DKD"			
CCNC(=O)c1c(OC)cc(cc1OC)-n1cnc2cc(ccc12)-c1cnn(CC)c1	Colony Stimulating?Factor?1	84	ChEMBL	"4LIQ,6T2W,4DKD"			
CCc1ccc(COc2ccc(cc2OC)C2CN(C2)C(=O)c2cc(OCCO)ccn2)cc1	Colony Stimulating?Factor?1	85	ChEMBL	4EXP			
C(Nc1ncnc2[nH]c(nc12)-c1ccccc1)c1ccccc1	Colony Stimulating?Factor?1	85	ChEMBL	"4LIQ,6T2W,4DKD"			
CC1(C)CCC(=CC1)c1cc(CCS(N)(=O)=O)ccc1NC(=O)c1ncc([nH]1)C#N	Colony Stimulating?Factor?1	86	ChEMBL	4EXP			
CCc1ccc(COc2ccc(cc2OC)C2CN(C2)C(=O)c2ccc(C)cn2)cc1	Colony Stimulating?Factor?1	86	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(Cc2nc3c(OC)cc(Cn4cnc5cccnc45)cc3o2)cn1	Colony Stimulating?Factor?1	86	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CN1CCN(CCOc2ccn3c(cnc3c2)C(=O)Nc2cccc3n(Cc4ccc(O)c(C)n4)nc(C4CC4)c23)CC1	Colony Stimulating?Factor?1	86.75	US Patent	"4LIQ,6T2W,4DKD"			
CCc1nn(Cc2cccc(C)n2)c2cccc(NC(=O)c3cnc4cc(ccn34)N3CCNCC3)c12	Colony Stimulating?Factor?1	87.9	US Patent	"4LIQ,6T2W,4DKD"			
COCCOc1ccn2c(cnc2c1)-c1ccc2cccc(OCC3(F)CCNCC3)c2n1	Colony Stimulating?Factor?1	88	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCOC(=O)[C@@H]1CCC(=O)N1	Colony Stimulating?Factor?1	88	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COCC(=O)NC(=O)Nc1ccc(Oc2ccnc(c2)-c2cnn(C)c2)c(C)n1	Colony Stimulating?Factor?1	88	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN1CCN(CC1)c1cc(Nc2cc(C)n[nH]2)nc(Nc2ccc(CC(=O)Nc3cccc(F)c3)cc2)n1	Colony Stimulating?Factor?1	88	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN(c1cccc(c1)C(=O)Nc1ccc(C)c(NC(=O)c2ccc3ncccc3c2)c1)S(C)(=O)=O	Colony Stimulating?Factor?1	89	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)C1CCc2cc(Cc3cnn4cc(cnc34)-n3ccnc3C)cc(OC)c2O1	Colony Stimulating?Factor?1	89	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(N2CCCCC2)c(NC(=O)c2ccc(o2)C#N)c1	Colony Stimulating?Factor?1	90	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COCCOc1cc2c(Oc3cnn(CC(=O)Nc4cccc(OC)c4)c3)ncnc2cc1OC	Colony Stimulating?Factor?1	90	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Cc1cc(on1)-c1c(C2=CCCCCC2)c2cc(Cl)ccc2[nH]c1=O	Colony Stimulating?Factor?1	90	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCc1ccc(cc1)-c1c(-c2cc(C)no2)c(=O)[nH]c2ccc(Cl)cc12	Colony Stimulating?Factor?1	90	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Cc1cc(on1)-c1c(-c2ccccc2)c2cc(ccc2[nH]c1=O)C#N	Colony Stimulating?Factor?1	90	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(c2)-c2ccc3c(N)noc3c2)CC1	Colony Stimulating?Factor?1	90	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(c2)-c2ccc(cc2)-c2csc(N)n2)CC1	Colony Stimulating?Factor?1	90	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Cc1cccc(Cn2nc(C3CC3)c3c(NC(=O)c4cnc5cc(OCCOCCOC=C)ccn45)cccc23)n1	Colony Stimulating?Factor?1	90.4	US Patent	"4LIQ,6T2W,4DKD"			
CCN1CCN(Cc2ccc(cc2C(F)(F)F)C(=O)Nc2ccc(C)c(NC(=O)c3cnn4ccccc34)c2)CC1	Colony Stimulating?Factor?1	91	ChEMBL	4EXP			
CN(C)c1ccc2c(Oc3ccc(NC(=O)NCc4ccc(cc4)C(F)(F)F)cc3)ncnc2c1	Colony Stimulating?Factor?1	91	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
NS(=O)(=O)c1ccc(CNc2ccnc(Nc3cccc(CN4CCOCC4)c3)n2)cc1	Colony Stimulating?Factor?1	91	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCNC(=O)c1c(OC)cc(cc1OC)-n1cnc2cc(ccc12)-c1cnn(CCOC)c1	Colony Stimulating?Factor?1	91	ChEMBL	"4LIQ,6T2W,4DKD"			
CCN1CCN(CC1)c1ccn2c(cnc2c1)C(=O)Nc1cccc2n(Cc3cccc(C)n3)nc(CC)c12	Colony Stimulating?Factor?1	91.4	US Patent	"4LIQ,6T2W,4DKD"			
COc1cc(Cn2cnc3cc(cnc23)-c2cnn(c2)C2CCNCC2)cc2OCCOc12	Colony Stimulating?Factor?1	92	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3cc(NC(=O)Nc4cc(C)on4)ccc23)c1C	Colony Stimulating?Factor?1	92	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCn1ccc(Cn2nc(C3CC3)c3c(NC(=O)c4cnc5cc(OCCN6CCN(CC6)C(C)C)ccn45)cccc23)n1	Colony Stimulating?Factor?1	92.8	US Patent	"4LIQ,6T2W,4DKD"			
CN1CCN(CC1)c1ccc(Nc2ncc3c(n2)n(cc(C(N)=O)c3=O)-c2ccc3CCCc3c2)c(O)c1	Colony Stimulating?Factor?1	93	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCOC(=O)[C@@H]1CCC(=O)N1	Colony Stimulating?Factor?1	93	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Cc1cc(NC(=O)c2cccc3cc(ccc23)-c2cccc3[nH]nc(N)c23)ccc1F	Colony Stimulating?Factor?1	93	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CN1CCN(CCOc2ccn3c(cnc3c2)C(=O)Nc2cccc3n(Cc4cccc(C)n4)nc(C4CC4)c23)CC1	Colony Stimulating?Factor?1	93.6	US Patent	"4LIQ,6T2W,4DKD"			
CC(C)n1ccc(Cn2nc(C3CC3)c3c(NC(=O)c4cnc5cc(OCCN6CCN(C)CC6)ccn45)cccc23)n1	Colony Stimulating?Factor?1	94.7	US Patent	"4LIQ,6T2W,4DKD"			
CCn1ccc(Cn2nc(C3CC3)c3c(NC(=O)c4cnc5cc(OCCN6CCN(C)CC6)ccn45)cccc23)n1	Colony Stimulating?Factor?1	95.1	US Patent	"4LIQ,6T2W,4DKD"			
COc1cc(ccc1OCc1ccc(cc1)C(F)(F)F)[C@@H](C)n1c(N)nc2cc(cnc12)-c1cnn(C)c1 |r|	Colony Stimulating?Factor?1	96	US Patent	"4LIQ,6T2W,4DKD"			
COc1cc(ccc1OCc1ccc(cc1)C(F)(F)F)[C@@H](C)n1c(N)nc2cc(cnc12)-c1cnn(C)c1	Colony Stimulating?Factor?1	96	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(ccc1OCc1ccc(cc1)C(F)(F)F)[C@H](C)n1c(N)nc2cc(cnc12)-c1cnn(C)c1	Colony Stimulating?Factor?1	96	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Cn2cnc3cc(cnc23)C(F)(F)F)cc2OCC(Oc12)c1ccc(C)nc1	Colony Stimulating?Factor?1	96	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(ccc1OCc1ccc(cc1)C(F)(F)F)[C@@H](C)n1c(N)nc2cc(cnc12)-c1cnn(C)c1	Colony Stimulating?Factor?1	96	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
FC(F)(F)c1cc(ccc1N1CCOCC1)C(=O)Nc1cccc(c1)-n1ccc2c(NC(=O)c3ccccc3)nccc12	Colony Stimulating?Factor?1	96	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCc1nn(Cc2cccc(C)n2)c2cccc(NC(=O)c3cnc4cc(ccn34)N3CCOCC3)c12	Colony Stimulating?Factor?1	96.6	US Patent	"4LIQ,6T2W,4DKD"			
COc1ccc(cn1)C1COc2cc(Cc3cnn4cccnc34)cc(F)c2O1	Colony Stimulating?Factor?1	97	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Cn2cnc3cccnc23)cc2OCC(Oc12)c1cnn(CC2CC2)c1	Colony Stimulating?Factor?1	97	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CN(C)c1ncc(-c2ccc(Oc3ccnc(c3)-c3cnn(C)c3)c(C)n2)c(=O)[nH]1	Colony Stimulating?Factor?1	97	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Nc1nccc(COc2ccc3nc(N[C@H]4CCCC[C@H]4O)sc3c2)c1Cl	Colony Stimulating?Factor?1	98	ChEMBL	4EXP			
COc1cc(Cn2cnc3cccnc23)cc2OCC(Oc12)c1cnc(nc1)C1CC1	Colony Stimulating?Factor?1	98	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCc1nn(Cc2cccc(C)n2)c2cccc(NC(=O)c3cnc4cc(OC[C@H]5NCC[C@@H]5O)ccn34)c12 |r|	Colony Stimulating?Factor?1	98.3	US Patent	"4LIQ,6T2W,4DKD"			
"C[C@H]1[C@]2(C)OC(C)(C=C2)[C@@H](C)[C@]1(O)c1ccc(NC(=O)c2ncc([nH]2)C#N)c(c1)C1=CCC(C)(C)CC1 |r,c:7,t:33|"	Colony Stimulating?Factor?1	99	US Patent	4EXP			
O=C(Nc1cccc(c1)-c1cncc2ccccc12)c1ccccc1NCc1ccncc1	Colony Stimulating?Factor?1	99	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
"CC(C)(CN1C[C@H]2OC(C)(C)O[C@H]2C1)c1ccc(NC(=O)c2ncc([nH]2)C#N)c(c1)C1=CCC(C)(C)CC1 |r,t:34|"	Colony Stimulating?Factor?1	100	US Patent	4EXP			
COc1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)c(OC)n1	Colony Stimulating?Factor?1	100	US Patent	"4LIQ,6T2W,4DKD"			
COc1ccc(CNc2ncc(Cc3c[nH]c4ncc(C)cc34)cc2C)cn1	Colony Stimulating?Factor?1	100	US Patent	"4LIQ,6T2W,4DKD"			
COc1ccc(CNc2ncc(Cc3c[nH]c4ncc(C)cc34)cc2F)cn1	Colony Stimulating?Factor?1	100	US Patent	"4LIQ,6T2W,4DKD"			
Clc1cnc2[nH]cc(Cc3ccc(NCc4ccc(Cl)nc4)nc3)c2c1	Colony Stimulating?Factor?1	100	US Patent	"4LIQ,6T2W,4DKD"			
Fc1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1	Colony Stimulating?Factor?1	100	US Patent	"4LIQ,6T2W,4DKD"			
