Ligand SMILES	Target Name	IC50 (nM)	Curation/DataSource	PDB ID(s) of Target Chain
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCC(CC1)N1CCC[C@H]1CO	Toll-like receptor 7	2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCC(CC1)N(C)Cc1cnc(C)cn1	Toll-like receptor 7	2	US Patent	7CYN
CCN1CC2(C1)CN(C2)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2	US Patent	7CYN
CNC(=O)CN(C)C1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cc(OC)c2ncnn2c1	Toll-like receptor 7	2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCC(CC1)N(C)CCS(C)(=O)=O	Toll-like receptor 7	2	US Patent	7CYN
CNC1CCC(CC1)c1ccc2[nH]c(-c3cn(C)c4ncncc34)c(C(C)C)c2n1	Toll-like receptor 7	2	US Patent	7CYN
CC(C)N1C[C@H](C)N(C[C@H]1C)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2	US Patent	7CYN
CCN(CC1(CC1)S(C)(=O)=O)C1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCN(CC1)C1COC1	Toll-like receptor 7	2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCN(CC1)C1COC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(OC3CCN(CC(C)(C)O)CC3)nc2c1C(C)C	Toll-like receptor 7	2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CC(C1)NCCS(C)(=O)=O	Toll-like receptor 7	2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CC2(C1)CCNCC2)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCC(CC1)NCc1csnn1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCC(C1)NC1CCOCC1	Toll-like receptor 7	2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCC(C1)NCC1(C)COC1	Toll-like receptor 7	2	US Patent	7CYN
CNC(=O)CN(C)C1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cc(OC)c2ncnn2c1	Toll-like receptor 7	2	US Patent	7CYN
COCCN1CCC(CC1)c1ncc2[nH]c(c(C(C)C)c2c1F)-c1cc(OC)c2ncnn2c1	Toll-like receptor 7	2	US Patent	7CYN
CCN(CC1(CC1)S(C)(=O)=O)C1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2	US Patent	7CYN
Cc1cc(cc(C)n1)-c1cc2[nH]nc(N[C@@H]3CCNC[C@H]3F)c2cc1C1CC1	Toll-like receptor 7	2	ChEMBL	
CNC(=O)CN1CCC(CC1)c1cc2c(C(C)C)c([nH]c2cn1)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2	US Patent	7CYN
CNC1CCC(CC1)c1ccc2[nH]c(-c3cn(C)c4ncncc34)c(C(C)C)c2n1	Toll-like receptor 7	2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2cnc(C3CCN(CC(N)=O)CC3)c(F)c2c1C(C)C	Toll-like receptor 7	2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCC(CC1)N1CCC[C@H]1CO	Toll-like receptor 7	2	US Patent	7CYN
CN[C@H](C)C(=O)NC12CCC(Cn3nc(C)c4CN(CCc34)c3cc(C)nc4n(C)ncc34)(CC1)CC2	Toll-like receptor 7	2	ChEMBL	7CYN
Cc1nn(CC23CCC(CC2)(CC3)NC(=O)[C@@H]2CNCCO2)c2CCN(Cc12)c1cc(C)nc2n(C)ncc12	Toll-like receptor 7	2	ChEMBL	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCC(C1)NCC1(C)COC1	Toll-like receptor 7	2	US Patent	7CYN
CC(C)N1C[C@H](C)N(C[C@H]1C)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCN(CC1)C1COC1	Toll-like receptor 7	2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCN(CC1)C1COC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2cnc(C3CCC(CC3)N3CC4(COC4)C3)c(C)c2c1C(C)C	Toll-like receptor 7	2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CC2(C1)CCNCC2)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCC(CC1)N(C)C(C)C	Toll-like receptor 7	2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCC(CC1)N(C)Cc1cnc(C)cn1	Toll-like receptor 7	2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CC(C1)NCCS(C)(=O)=O	Toll-like receptor 7	2	US Patent	7CYN
CN[C@@H](C)C(=O)NC12CCC(Cn3nc(C)c4CN(CCc34)c3cc(C)nc4n(C)ncc34)(CC1)CC2	Toll-like receptor 7	2	ChEMBL	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCC(CC1)N(C)CCS(C)(=O)=O	Toll-like receptor 7	2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCC(CC1)NCc1csnn1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCC(C1)NC1CCOCC1	Toll-like receptor 7	2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(OC3CCN(CC(C)(C)O)CC3)nc2c1C(C)C	Toll-like receptor 7	2	US Patent	7CYN
CC(C)c1c([nH]c2cnc(C3CCC(CC3)NC3CCOCC3)c(F)c12)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2	US Patent	7CYN
CCN1CC2(C1)CN(C2)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(cc2c1C(C)C)C1CCN(CC1)C(=O)CCN1CCCC1=O	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)CN1CCC(O)CC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC(=O)N(C)[C@H]2CCOC2)CC1)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C1CCS(=O)(=O)CC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)OC[C@@H]1CCNC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(C)=O)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)CNC(C)(C)C)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCNCC1)-c1cn2ncnc2c(F)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)CCN1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
CNC(=O)CN1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1cc(Cl)c2nc(C)nn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2nc(C)nc12)-c1[nH]c2ccc(cc2c1C(C)C)C1CCN(CC(C)(C)O)CC1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(Cc2cc(C)nn2C)CC1)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
CCN1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C1CCOCC1)-c1cn2ncnc2c(Cl)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)CN1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1cc(C(C)C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)Cc1cnccn1)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C1CCOCC1)-c1cn2ncnc2c(Cl)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)CN1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1cc(C(C)C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1C[C@H](C)N(C[C@@H]1C)C(=O)CN(C)C)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCN(CCCS(C)(=O)=O)C[C@@H]1C)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCN(CCS(C)(=O)=O)C[C@@H]1C)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)Cc1cnccn1)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(cc2c1C(C)C)C1CCN(CC1)C(=O)CCN1CCCC1=O	Toll-like receptor 7	2.1	US Patent	7CYN
CCN(CC)CC(=O)N1CCN(C[C@@H]1C)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)CN1CCC(O)CC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CC2(CN(CC(C)(C)O)C2)C1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC(=O)N(C)[C@H]2CCOC2)CC1)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)NC1CCS(=O)(=O)CC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)NC(C)(C)C)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCC(CC1)N(C)C1CCOCC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)OC[C@@H]1CCNC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCC(CC1)N(C)C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C1CCS(=O)(=O)CC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(C)=O)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
CCn1cc(-c2[nH]c3ccc(nc3c2C(C)C)C2CCC(CC2)N2CC3(COC3)C2)c2cccnc12	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)CNC(C)(C)C)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCNCC1)-c1cn2ncnc2c(F)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)CCN1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)N1CCC[C@@H]1CO)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CNC(=O)CN1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1cc(Cl)c2nc(C)nn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2nc(C)nc12)-c1[nH]c2ccc(cc2c1C(C)C)C1CCN(CC(C)(C)O)CC1	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCN(CC(=O)N(C)C)CC1	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(OC3CCN(CC3)C3CCOCC3)nc2c1C(C)C	Toll-like receptor 7	2.1	US Patent	7CYN
CNC(=O)CNC1CC(C1)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cc(OC)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(Cc2cc(C)nn2C)CC1)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CN(CC(N)=O)C1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CNC1	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CN(CC(C)(C)O)C1	Toll-like receptor 7	2.1	US Patent	7CYN
CCN1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCNCC1)-c1cc(C)nc(C)c1N	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)CN1CC[C@H](N)C1=O)-c1cc(C)nc(C)c1	Toll-like receptor 7	2.1	US Patent	7CYN
CCN1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1cc(C)nc(C)c1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CCO)CC1)-c1cc(C)nc(C)c1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)CN1CCOC[C@@H]1CO)-c1cc(C)nc(C)c1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC2CCOC2)CC1)-c1cc(C)nc(C)c1	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCC(CC1)N(C)C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1C[C@H](C)N(C[C@@H]1C)C(=O)CN(C)C)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CCn1cc(-c2[nH]c3ccc(nc3c2C(C)C)C2CCC(CC2)N2CC3(COC3)C2)c2cccnc12	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)N1CCC[C@@H]1CO)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCN(CCCS(C)(=O)=O)C[C@@H]1C)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCN(CCS(C)(=O)=O)C[C@@H]1C)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CCN(CC)CC(=O)N1CCN(C[C@@H]1C)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCN(CC(=O)N(C)C)CC1	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(OC3CCN(CC3)C3CCOCC3)nc2c1C(C)C	Toll-like receptor 7	2.1	US Patent	7CYN
CNC(=O)CNC1CC(C1)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cc(OC)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CN(CC(N)=O)C1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CNC1	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CN(CC(C)(C)O)C1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CC2(CN(CC(C)(C)O)C2)C1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)NC1CCS(=O)(=O)CC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCC(CC1)N(C)C1CCOCC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)NC(C)(C)C)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CCn1cc(-c2[nH]c3ccc(nc3c2C(C)C)C2CCC(CC2)N2CC3(COC3)C2)c2cccnc12	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)NC1CCS(=O)(=O)CC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)NC(C)(C)C)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CN(CC(C)(C)O)C1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)N(C)C1CCC(CC1)c1ncc2[nH]c(c(C(C)C)c2c1F)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1C[C@H](C)N(C[C@@H]1C)C(=O)CN(C)C)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(OC3CCN(CC3)C3CCOCC3)nc2c1C(C)C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2cnc(cc12)C1CCN(CC(=O)N(C)C)CC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CNC(=O)CNC1CC(C1)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cc(OC)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
CCN(CC)CC(=O)N1CCN(C[C@@H]1C)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CNC1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCN(CCS(C)(=O)=O)C[C@@H]1C)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2cnc(C3CCN(CC3)C3CCOCC3)c(F)c12)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
F[C@H]1CNCC[C@@H]1n1cc2cc(cc(c2n1)C(F)(F)F)-c1ccc(=O)n2CCCc12	Toll-like receptor 7	2.1	ChEMBL	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCN(CC(=O)N(C)C)CC1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)N1CCC[C@@H]1CO)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCC(CC1)N(C)C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CN(CC(N)=O)C1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2cnc(C3CCN(CC3)C(=O)CN(C)C)c(F)c12)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2cnc(cc2c1C(C)C)C1CCC(CC1)NC1CCOC1	Toll-like receptor 7	2.1	US Patent	7CYN
CNC(=O)CN(C)C1CCN(CC1)c1ncc2[nH]c(c(C(C)C)c2c1F)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.1	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2cnc(cc2c1C(C)C)N1CCC(CC1)NCC1(C)COC1	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCC(CC1)N(C)C1CCOCC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CC2(CN(CC(C)(C)O)C2)C1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCN(CCCS(C)(=O)=O)C[C@@H]1C)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.1	US Patent	7CYN
COCCC(=O)N1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1cc(OC)c2ncnn2c1	Toll-like receptor 7	2.2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)CNC1CCC(O)CC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC(=O)N2CCOC[C@H]2CO)CC1)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.2	US Patent	7CYN
CCN(C)C(=O)CN1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1cn2ncnc2c(OC)c1C	Toll-like receptor 7	2.2	US Patent	7CYN
COCCN(C)CCC(=O)N1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(C3CCN(CC(C)C)CC3)c(F)c2c1C(C)C	Toll-like receptor 7	2.2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(C)c1ncccn1)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(Cc2c[nH]nn2)CC1)-c1cc(c2ncnn2c1)C(C)(C)O	Toll-like receptor 7	2.2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CCC(F)(F)F)CC1)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(cc2c1C(C)C)C1CCN(CC1)C1CCOC(C)(C)C1	Toll-like receptor 7	2.2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CC2(CNC2)C1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CC2(CNC2)C1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CCC(F)(F)F)CC1)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.2	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2ccc(cc2c1C(C)C)C1CCN(CC1)C1CCOC(C)(C)C1	Toll-like receptor 7	2.2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCN(CC(N)=O)C[C@@H]1C)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.2	US Patent	7CYN
CNC(=O)CN1CCN([C@@H](C)C1)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCN(CCC(=O)N(C)C)C[C@@H]1C)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.2	US Patent	7CYN
COCCC(=O)N1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1cc(OC)c2ncnn2c1	Toll-like receptor 7	2.2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)CNC1CCC(O)CC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	2.2	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC(=O)N2CCOC[C@H]2CO)CC1)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	2.2	US Patent	7CYN
