Ligand SMILES	Target Name	IC50 (nM)	Curation/DataSource	PDB ID(s) of Target Chain
COc1cc(ccc1CNC1CCN(CC1)C(=O)C(C)C)-c1nccc(c1Cl)-c1cccc(c1Cl)-c1ccc(CNC2CCN(CC2)C(C)=O)c(OC)n1	Programmed?Cell?Death?1	0.803	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(ccc1CNC1CCN(CC1)C(C)=O)-c1nccc(c1Cl)-c1cccc(NC(=O)c2ccc(CNC[C@@H]3CCC(=O)N3)cn2)c1C	Programmed?Cell?Death?1	0.81	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(cn2cc(CN[C@H]3C[C@](C)(O)C3)nc12)-c1nccc(c1Cl)-c1cccc(c1Cl)-c1ccc(CNC[C@@H]2CCC(=O)N2)c(OC)n1	Programmed?Cell?Death?1	0.813	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(ccc1CN1CC2(CC(O)C2)C1)-c1nccc(c1Cl)-c1cccc(c1Cl)-c1ccc(CNC2CCN(CC2)C(C)=O)c(OC)n1	Programmed?Cell?Death?1	0.82	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1nc(ccc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1ccnc(c1Cl)-c1ccc2c3CNCCc3n(C)c2c1	Programmed?Cell?Death?1	0.826	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(ccc1CNC[C@@H]1CCO1)-c1nccc(c1Cl)-c1cccc(c1Cl)-c1ccc(CNC[C@@H]2CCC(=O)N2)c(OC)n1	Programmed?Cell?Death?1	0.84	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(cn2cc(CNC3CC4(COC4)C3)nc12)-c1nccc(c1Cl)-c1cccc(c1Cl)-c1ccc(CNC[C@@H]2CCC(=O)N2)c(OC)n1	Programmed?Cell?Death?1	0.847	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1nc(ccc1CN1CC[C@@H](O)C1)-c1cccc(c1Cl)-c1nccc(c1Cl)-c1ccc(CN2CC[C@@H](O)C2)c(OC)n1	Programmed?Cell?Death?1	0.85	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(ccc1CNC[C@@H]1CCC(=O)N1)-c1nccc(c1Cl)-c1cccc(c1Cl)-c1ccc2c(OC)c(CNC[C@H](C)O)cc(Cl)c2n1	Programmed?Cell?Death?1	0.856	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1nc(ccc1CNCCO)-c1cccc(c1Cl)-c1ccnc(c1Cl)-c1ccc2CNCc2c1	Programmed?Cell?Death?1	0.87	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(ccc1CNC1CN(C1)C(C)=O)-c1nccc(c1Cl)-c1cccc(c1Cl)-c1ccc(CNC2CN(C2)C(C)=O)c(OC)n1	Programmed?Cell?Death?1	0.87	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1nc(ccc1CNC1CCN(CC1)C(C)=O)-c1cccc(c1Cl)-c1nccc(c1Cl)-c1ccc(CN2CCC(O)CC2)c(OC)n1	Programmed?Cell?Death?1	0.87	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(ccc1CN1CCC(CC1)NC(C)=O)-c1nccc(c1Cl)-c1cccc(c1Cl)-c1ccc(CN2CC3(C2)CCC(=O)N3)c(OC)n1	Programmed?Cell?Death?1	0.874	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1nc(ccc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1ccnc(c1Cl)-c1ccc2c(CNC3CCC(F)(F)CC3)cn(C)c2c1	Programmed?Cell?Death?1	0.9	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(cc(F)c1CN[C@H]1C[C@](C)(O)C1)-c1nccc(c1Cl)-c1cccc(c1Cl)-c1ccc(CNC[C@@H]2CCC(=O)N2)c(OC)n1	Programmed?Cell?Death?1	0.9	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COCCNCc1cn(C)c2nc(ccc12)-c1cccc(c1Cl)-c1ccnc(c1Cl)-c1ccc(CNC[C@@H]2CCC(=O)N2)c(OC)c1	Programmed?Cell?Death?1	0.9	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1nc(ccc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1ccnc(-c2cc3n(c2)nc(CN2CC(C)(O)C2)n(C)c3=O)c1Cl	Programmed?Cell?Death?1	0.9	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(cc(C)c1CNC[C@H](C)O)-c1nccc(c1Cl)-c1cccc(c1Cl)-c1ccc(CNC[C@@H]2CCC(=O)N2)c(OC)n1	Programmed?Cell?Death?1	0.9	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1nc(ccc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1ccnc(c1Cl)-c1ccc2CNCc2c1	Programmed?Cell?Death?1	0.9	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(ccc1CNC1CCN(CC1)C(=O)c1ccccc1)-c1nccc(c1Cl)-c1cccc(c1Cl)-c1ccc(CNC2CCN(CC2)C(=O)c2ccccc2)c(OC)n1	Programmed?Cell?Death?1	0.9	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(ccc1CN1CC2(C1)CNC(=O)C2)-c1nccc(-c2cccc(c2Cl)-c2ccc(CN3CC4(C3)CNC(=O)C4)c(OC)n2)c1C#N	Programmed?Cell?Death?1	0.9	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1nc(ccc1CN1CC2(C1)CN(C2)C(C)=O)-c1ccnc(c1Cl)-c1cccc(NC(=O)c2cn(C)c(=O)n(C)c2=O)c1Cl	Programmed?Cell?Death?1	0.9	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
CN(CCO)Cc1ccc(nc1)C(=O)Nc1cccc(c1C)-c1cccc(NC(=O)c2ccc(CNCCO)cn2)c1C	Programmed?Cell?Death?1	0.9	US Patent	
Cc2c(NC(=O)c1ccc(CNCCO)cn1)cccc2c4cccc(NC(=O)c3ccc(CN(C)CCO)cn3)c4C	Programmed?Cell?Death?1	0.9	Curated from the literature by BindingDB	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,9INU,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,8XR5,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(ccc1CNC1CCN(CC1)C(C)=O)-c1nccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CNC2CCN(CC2)C(C)=O)c(OC)n1	Programmed?Cell?Death?1	0.907	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
CC(=O)NCCNCc1cc(C)c(OCc2cccc(-c3ccc4OCCOc4c3)c2C#N)cc1OCc1cncc(c1)C#N	Programmed?Cell?Death?1	0.92	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
COc1cc(ccc1CN1CC2(C1)CNC(=O)C2)-c1cccc(c1Cl)-c1ccnc(c1Cl)-c1cnc(CN2CC3(C2)CNC(=O)C3)c(OC)c1	Programmed?Cell?Death?1	0.92	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(ccc1CNC1CCN(CC1)C(C)=O)-c1nccc(c1Cl)-c1cccc(c1Cl)-c1ccc2c(CNC3CCN(CC3)C(C)=O)cn(C)c2n1	Programmed?Cell?Death?1	0.93	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
CNCc1ccc(cc1OC)-c1nccc(c1C)-c1cccc(c1C)-c1ccc(CNC)c(OC)n1	Programmed?Cell?Death?1	0.93	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(ccc1CN1CC2(C1)CNC(=O)C2)-c1nccc(c1Cl)-c1cccc(c1Cl)-c1cc(OC)c(CN2CC3(C2)CNC(=O)C3)cn1	Programmed?Cell?Death?1	0.93	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1nc(ccc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1ccnc(c1Cl)-c1ccc2c(CN3CC4(C3)CN(C4)C(C)=O)nn(C)c2c1	Programmed?Cell?Death?1	0.95	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(ccc1CN1CC2(CC(O)C2)C1)-c1nccc(c1Cl)-c1cccc(c1Cl)-c1ccc(CN2CC3(C2)CNC(=O)C3)c(OC)n1	Programmed?Cell?Death?1	0.98	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(ccc1CNC[C@@H]1CCC(=O)N1)-c1nccc(c1Cl)-c1cccc(NC(=O)c2ccc(cn2)C(O)=O)c1Cl	Programmed?Cell?Death?1	0.99	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
COc1cc(ccc1CNC1CCN(CC1)S(C)(=O)=O)-c1nccc(c1Cl)-c1cccc(c1Cl)-c1ccc(CNC2CCN(CC2)C(C)=O)c(OC)n1	Programmed?Cell?Death?1	0.998	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
Cc1c(COc2cc(OCc3cncc(c3)C#N)c(CNC(C)(C)C(O)=O)cc2Cl)cccc1-c1ccc2ocnc2c1	Programmed?Cell?Death?1	1	ChEMBL	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2cc(OCc3cncc(c3)C#N)c(CN[C@](C)(CO)C(O)=O)cc2Cl)cccc1-c1cnc2ccccc2n1	Programmed?Cell?Death?1	1	ChEMBL	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cn1cnc(c1)S(=O)(=O)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@H]12	Programmed?Cell?Death?1	1	ChEMBL	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
COc1cc(OCc2cccc(c2C)-c2ccccc2)cc(OC)c1CNCCNC(C)=O	Programmed?Cell?Death?1	1	ChEMBL	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
CCCC[C@@H]1N(C)C(=O)[C@H](CCCC)N(C)C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2cc3ccccc3[nH]2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H]2CCN(C2)C(=O)[C@@H](NC(=O)[C@@H]2CCCCN2C(=O)C[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@H](NC(=O)[C@H](C)NC1=O)C(=O)NCC(N)=O)C(N)=O	Programmed?Cell?Death?1	1	ChEMBL	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
COc1cc(ccc1CNC[C@@H]1CCC(=O)N1)-c1nccc(c1Cl)-c1ccnc(c1Cl)-c1cnc2c(CNC[C@@H]3CCC(=O)N3)cn(C)c2c1	Programmed?Cell?Death?1	1	US Patent	"7XAE,5IUS,5JDR,3BIS,3BIK,5GRJ,8AOM,6PV9,4Z18,3SBW,5XJ4,3FN3,7TPS,7XYQ,7C88,8P1O,5N2D,5J89,7OUN,5O45,5N2F,5J8O,7UXQ,7UXP,7UXO,7UX5,6VQN,8R6Q,8K5N,8JBA,8ALX,7NLD,7BEA,6YCR,6RPG,6R3K,5NIU,5GGT,7VUN,7DY7,7CZD,8OR1,8RPB,5XXY,5JDS,4ZQK,7DCV,6L8R"
